user_id,rank,item_id,predicted,title
315,5,169,4.587844078422481,"Wrong Trousers, The (1993)"
315,6,1599,4.573794220355818,Someone Else's America (1995)
315,7,1467,4.568294449634615,"Saint of Fort Washington, The (1993)"
315,8,114,4.56072684690941,Wallace & Gromit: The Best of Aardman Animation (1996)
315,9,483,4.543125362534029,Casablanca (1942)
315,10,357,4.517918988772907,One Flew Over the Cuckoo's Nest (1975)
31,1,1449,4.90096774550495,Pather Panchali (1955)
31,2,1512,4.837394220570928,"World of Apu, The (Apur Sansar) (1959)"
31,3,408,4.7023900087722765,"Close Shave, A (1995)"
31,4,169,4.6845565318907365,"Wrong Trousers, The (1993)"
31,5,867,4.67878050494654,"Whole Wide World, The (1996)"
31,6,1467,4.675140730358588,"Saint of Fort Washington, The (1993)"
31,7,1599,4.6668352098993955,Someone Else's America (1995)
31,8,1064,4.651779358117559,Crossfire (1947)
31,9,114,4.650661954134066,Wallace & Gromit: The Best of Aardman Animation (1996)
31,10,318,4.630870875518322,Schindler's List (1993)
316,1,1449,4.3584475105233755,Pather Panchali (1955)
316,2,1512,4.187276429549415,"World of Apu, The (Apur Sansar) (1959)"
316,3,1193,4.14113843584499,Before the Rain (Pred dozhdot) (1994)
316,4,851,4.097434162195274,Two or Three Things I Know About Her (1966)
316,5,408,4.093426174129447,"Close Shave, A (1995)"
316,6,1639,4.0406137785908625,Bitter Sugar (Azucar Amargo) (1996)
316,7,242,4.036124947013766,Kolya (1996)
316,8,589,3.9967432795346847,"Wild Bunch, The (1969)"
316,9,114,3.9954974449805856,Wallace & Gromit: The Best of Aardman Animation (1996)
316,10,57,3.99342598034039,Priest (1994)
318,1,1449,4.793018686281901,Pather Panchali (1955)
318,2,1467,4.649466702475859,"Saint of Fort Washington, The (1993)"
318,3,318,4.614907930030949,Schindler's List (1993)
318,4,1512,4.553584360162689,"World of Apu, The (Apur Sansar) (1959)"
318,5,178,4.478725705107871,12 Angry Men (1957)
318,6,320,4.466335945595094,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
318,7,313,4.462704468698562,Titanic (1997)
318,8,1189,4.462550428256948,Prefontaine (1997)
318,9,483,4.4428398058569085,Casablanca (1942)
318,10,1064,4.440560801340136,Crossfire (1947)
30,1,1449,4.934292795913304,Pather Panchali (1955)
30,2,1512,4.75816311978564,"World of Apu, The (Apur Sansar) (1959)"
30,3,169,4.687057431695151,"Wrong Trousers, The (1993)"
30,4,318,4.665364740510406,Schindler's List (1993)
30,5,408,4.639143371941608,"Close Shave, A (1995)"
30,6,1467,4.6269992537584255,"Saint of Fort Washington, The (1993)"
30,7,603,4.616073936432232,Rear Window (1954)
30,8,64,4.613376830297361,"Shawshank Redemption, The (1994)"
30,9,178,4.597128579878682,12 Angry Men (1957)
30,10,114,4.577828889896288,Wallace & Gromit: The Best of Aardman Animation (1996)
108,1,1449,4.625150806901647,Pather Panchali (1955)
108,2,1512,4.540436887416671,"World of Apu, The (Apur Sansar) (1959)"
108,3,169,4.461331390747348,"Wrong Trousers, The (1993)"
108,4,408,4.458679511452568,"Close Shave, A (1995)"
108,5,1467,4.421625491330146,"Saint of Fort Washington, The (1993)"
108,6,114,4.409968736988097,Wallace & Gromit: The Best of Aardman Animation (1996)
108,7,603,4.390056060456949,Rear Window (1954)
108,8,1642,4.370319746337622,Some Mother's Son (1996)
108,9,867,4.362097952782668,"Whole Wide World, The (1996)"
108,10,178,4.360476438704724,12 Angry Men (1957)
120,1,1449,4.654080336921024,Pather Panchali (1955)
120,2,1512,4.522150152065699,"World of Apu, The (Apur Sansar) (1959)"
120,3,318,4.516765155628197,Schindler's List (1993)
120,4,408,4.4598487598023215,"Close Shave, A (1995)"
120,5,64,4.403402394534913,"Shawshank Redemption, The (1994)"
120,6,169,4.374075276305899,"Wrong Trousers, The (1993)"
120,7,178,4.364326708939518,12 Angry Men (1957)
120,8,114,4.352361716021175,Wallace & Gromit: The Best of Aardman Animation (1996)
120,9,483,4.347172726295912,Casablanca (1942)
120,10,1467,4.327306324486907,"Saint of Fort Washington, The (1993)"
137,1,1500,5.0,Santa with Muscles (1996)
137,2,867,5.0,"Whole Wide World, The (1996)"
137,3,1467,5.0,"Saint of Fort Washington, The (1993)"
137,4,1368,5.0,Mina Tannenbaum (1994)
137,5,1449,5.0,Pather Panchali (1955)
137,6,169,5.0,"Wrong Trousers, The (1993)"
137,7,1064,5.0,Crossfire (1947)
137,8,1189,4.9954058493659605,Prefontaine (1997)
137,9,1512,4.986245462834779,"World of Apu, The (Apur Sansar) (1959)"
137,10,1169,4.965331697577626,Fresh (1994)
251,1,1449,4.903255382649671,Pather Panchali (1955)
251,2,1512,4.879455668600751,"World of Apu, The (Apur Sansar) (1959)"
251,3,1467,4.810612861159135,"Saint of Fort Washington, The (1993)"
251,4,169,4.745561980593785,"Wrong Trousers, The (1993)"
251,5,1599,4.721824411265292,Someone Else's America (1995)
251,6,408,4.70600229684183,"Close Shave, A (1995)"
251,7,318,4.6988115310008345,Schindler's List (1993)
251,8,483,4.665606548664424,Casablanca (1942)
251,9,178,4.661018872798495,12 Angry Men (1957)
251,10,114,4.657688601455505,Wallace & Gromit: The Best of Aardman Animation (1996)
46,1,1449,5.0,Pather Panchali (1955)
46,2,1512,4.888304929137346,"World of Apu, The (Apur Sansar) (1959)"
46,3,408,4.76194452184405,"Close Shave, A (1995)"
46,4,851,4.760365052735703,Two or Three Things I Know About Her (1966)
46,5,867,4.7481965771471994,"Whole Wide World, The (1996)"
46,6,1064,4.746197797010421,Crossfire (1947)
46,7,1642,4.710407621802707,Some Mother's Son (1996)
46,8,1639,4.705763040028013,Bitter Sugar (Azucar Amargo) (1996)
46,9,318,4.688600721017678,Schindler's List (1993)
46,10,169,4.6878098365977525,"Wrong Trousers, The (1993)"
289,1,1449,4.1600525320541655,Pather Panchali (1955)
289,2,1512,3.9441596404637957,"World of Apu, The (Apur Sansar) (1959)"
289,3,174,3.9343784598569536,Raiders of the Lost Ark (1981)
289,4,64,3.9339737458974846,"Shawshank Redemption, The (1994)"
289,5,1189,3.9337305383464174,Prefontaine (1997)
289,6,169,3.929092236901996,"Wrong Trousers, The (1993)"
289,7,318,3.9214903521186675,Schindler's List (1993)
289,8,1064,3.9153935466596996,Crossfire (1947)
289,9,1467,3.898094936468856,"Saint of Fort Washington, The (1993)"
289,10,867,3.889958356580404,"Whole Wide World, The (1996)"
209,1,1449,4.143357274766201,Pather Panchali (1955)
209,2,1467,4.137978650144628,"Saint of Fort Washington, The (1993)"
209,3,1398,4.106479815159725,Anna (1996)
209,4,867,4.069933442233597,"Whole Wide World, The (1996)"
209,5,169,4.04222917255391,"Wrong Trousers, The (1993)"
209,6,1512,4.025136393801577,"World of Apu, The (Apur Sansar) (1959)"
209,7,318,4.004442375942499,Schindler's List (1993)
209,8,483,3.9844125278478573,Casablanca (1942)
209,9,1500,3.9801154447358034,Santa with Muscles (1996)
209,10,174,3.9614888873305842,Raiders of the Lost Ark (1981)
261,1,1467,5.0,"Saint of Fort Washington, The (1993)"
261,2,1449,5.0,Pather Panchali (1955)
261,3,1512,5.0,"World of Apu, The (Apur Sansar) (1959)"
261,4,318,5.0,Schindler's List (1993)
261,5,603,4.9931852338630485,Rear Window (1954)
261,6,1189,4.990252454817806,Prefontaine (1997)
261,7,64,4.9866733933481004,"Shawshank Redemption, The (1994)"
261,8,1599,4.978480932919764,Someone Else's America (1995)
261,9,1131,4.978212482018578,Safe (1995)
261,10,12,4.975772360249541,"Usual Suspects, The (1995)"
88,1,1467,5.0,"Saint of Fort Washington, The (1993)"
88,2,1449,4.937736916530395,Pather Panchali (1955)
88,3,1233,4.846380699320952,Nénette et Boni (1996)
88,4,318,4.8003680392430645,Schindler's List (1993)
88,5,1064,4.77689749273235,Crossfire (1947)
88,6,1639,4.767193778468455,Bitter Sugar (Azucar Amargo) (1996)
88,7,1512,4.748441828566886,"World of Apu, The (Apur Sansar) (1959)"
88,8,1418,4.686684585010578,"Joy Luck Club, The (1993)"
88,9,900,4.685014550449587,Kundun (1997)
88,10,64,4.6647075249351415,"Shawshank Redemption, The (1994)"
9,1,1467,5.0,"Saint of Fort Washington, The (1993)"
9,2,1449,5.0,Pather Panchali (1955)
9,3,1512,4.933946167735832,"World of Apu, The (Apur Sansar) (1959)"
9,4,169,4.819611629722637,"Wrong Trousers, The (1993)"
9,5,64,4.791312247178204,"Shawshank Redemption, The (1994)"
9,6,867,4.758627802515568,"Whole Wide World, The (1996)"
9,7,114,4.737893374597332,Wallace & Gromit: The Best of Aardman Animation (1996)
9,8,318,4.73520230180093,Schindler's List (1993)
9,9,1064,4.7348970039576965,Crossfire (1947)
9,10,174,4.7205029966878795,Raiders of the Lost Ark (1981)
103,1,1467,4.725361897303471,"Saint of Fort Washington, The (1993)"
103,2,1449,4.634488855099368,Pather Panchali (1955)
103,3,1512,4.596176544838275,"World of Apu, The (Apur Sansar) (1959)"
103,4,169,4.529894866173409,"Wrong Trousers, The (1993)"
103,5,318,4.461140484274807,Schindler's List (1993)
103,6,114,4.451793211594634,Wallace & Gromit: The Best of Aardman Animation (1996)
103,7,64,4.442621090519249,"Shawshank Redemption, The (1994)"
103,8,408,4.428388155345444,"Close Shave, A (1995)"
103,9,1642,4.4078529660676065,Some Mother's Son (1996)
103,10,178,4.386945073300801,12 Angry Men (1957)
321,1,1449,4.531319991988612,Pather Panchali (1955)
321,2,1512,4.34603444108881,"World of Apu, The (Apur Sansar) (1959)"
321,3,1467,4.28506601252591,"Saint of Fort Washington, The (1993)"
321,4,318,4.272449623037279,Schindler's List (1993)
321,5,169,4.251487815245497,"Wrong Trousers, The (1993)"
321,6,867,4.243225988469322,"Whole Wide World, The (1996)"
321,7,408,4.2337310053067965,"Close Shave, A (1995)"
321,8,1064,4.222987911397415,Crossfire (1947)
321,9,64,4.219350305231156,"Shawshank Redemption, The (1994)"
321,10,1189,4.216404581197396,Prefontaine (1997)
266,1,1512,4.359608351183998,"World of Apu, The (Apur Sansar) (1959)"
266,2,1449,4.35581723868542,Pather Panchali (1955)
266,3,408,4.197365045534271,"Close Shave, A (1995)"
266,4,320,4.188604239613828,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
266,5,169,4.158062762938476,"Wrong Trousers, The (1993)"
266,6,1467,4.0962551446993665,"Saint of Fort Washington, The (1993)"
266,7,114,4.091462145258785,Wallace & Gromit: The Best of Aardman Animation (1996)
266,8,119,4.0753413696023655,Maya Lin: A Strong Clear Vision (1994)
266,9,318,4.071167138252088,Schindler's List (1993)
266,10,12,4.0591881702748225,"Usual Suspects, The (1995)"
74,1,1449,4.713384673575016,Pather Panchali (1955)
74,2,318,4.510394249916211,Schindler's List (1993)
74,3,1467,4.492510707562497,"Saint of Fort Washington, The (1993)"
74,4,1512,4.48517856038674,"World of Apu, The (Apur Sansar) (1959)"
74,5,64,4.4517104588840635,"Shawshank Redemption, The (1994)"
74,6,1189,4.433995662334926,Prefontaine (1997)
74,7,1064,4.426746492731666,Crossfire (1947)
74,8,1599,4.424374559576965,Someone Else's America (1995)
74,9,169,4.4192171434429826,"Wrong Trousers, The (1993)"
74,10,867,4.403192438211854,"Whole Wide World, The (1996)"
238,1,1449,4.487168601535389,Pather Panchali (1955)
238,2,1512,4.284483620860247,"World of Apu, The (Apur Sansar) (1959)"
238,3,318,4.251408788595878,Schindler's List (1993)
238,4,1467,4.234639567804027,"Saint of Fort Washington, The (1993)"
238,5,64,4.18971838764409,"Shawshank Redemption, The (1994)"
238,6,169,4.140354488407622,"Wrong Trousers, The (1993)"
238,7,1064,4.121845405671918,Crossfire (1947)
238,8,1189,4.106765020857708,Prefontaine (1997)
238,9,408,4.105700555214927,"Close Shave, A (1995)"
238,10,1450,4.088218274953966,Golden Earrings (1947)
159,1,1449,4.989220960300904,Pather Panchali (1955)
159,2,169,4.697388778507495,"Wrong Trousers, The (1993)"
159,3,313,4.683726299161352,Titanic (1997)
159,4,1512,4.667687342451239,"World of Apu, The (Apur Sansar) (1959)"
159,5,64,4.651927809634409,"Shawshank Redemption, The (1994)"
159,6,408,4.612578421588012,"Close Shave, A (1995)"
159,7,1599,4.606061748266142,Someone Else's America (1995)
159,8,318,4.600007873021616,Schindler's List (1993)
159,9,867,4.563576080930507,"Whole Wide World, The (1996)"
159,10,1623,4.557801874960661,"Cérémonie, La (1995)"
47,1,1449,4.776664433071103,Pather Panchali (1955)
47,2,1512,4.727566677145711,"World of Apu, The (Apur Sansar) (1959)"
47,3,169,4.5588960572295,"Wrong Trousers, The (1993)"
47,4,1642,4.536724719232132,Some Mother's Son (1996)
47,5,408,4.507303799674611,"Close Shave, A (1995)"
47,6,1398,4.493337256093335,Anna (1996)
47,7,320,4.470663222809625,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
47,8,1524,4.460868467943556,Kaspar Hauser (1993)
47,9,119,4.459445257228558,Maya Lin: A Strong Clear Vision (1994)
47,10,603,4.458542329547231,Rear Window (1954)
323,1,1449,4.660600867861741,Pather Panchali (1955)
323,2,1512,4.652213064982589,"World of Apu, The (Apur Sansar) (1959)"
323,3,1467,4.574760293609799,"Saint of Fort Washington, The (1993)"
323,4,169,4.500010275520798,"Wrong Trousers, The (1993)"
323,5,12,4.429396819136496,"Usual Suspects, The (1995)"
323,6,318,4.4220943423506505,Schindler's List (1993)
323,7,867,4.411640257635894,"Whole Wide World, The (1996)"
323,8,408,4.406364343990856,"Close Shave, A (1995)"
323,9,178,4.4016054550737875,12 Angry Men (1957)
323,10,357,4.39150003730884,One Flew Over the Cuckoo's Nest (1975)
67,1,1449,5.0,Pather Panchali (1955)
67,2,1512,4.982926517850682,"World of Apu, The (Apur Sansar) (1959)"
67,3,169,4.957360759380561,"Wrong Trousers, The (1993)"
67,4,1467,4.9211958141749115,"Saint of Fort Washington, The (1993)"
67,5,1064,4.900756839907152,Crossfire (1947)
67,6,1599,4.856926606608825,Someone Else's America (1995)
67,7,318,4.843021417191335,Schindler's List (1993)
67,8,867,4.816804739720243,"Whole Wide World, The (1996)"
67,9,408,4.794862081811964,"Close Shave, A (1995)"
67,10,603,4.784618350585086,Rear Window (1954)
211,1,1449,4.341071951709962,Pather Panchali (1955)
211,2,1467,4.237583351836798,"Saint of Fort Washington, The (1993)"
211,3,318,4.161616458365358,Schindler's List (1993)
211,4,1512,4.077228038944962,"World of Apu, The (Apur Sansar) (1959)"
211,5,1064,4.0766993360377874,Crossfire (1947)
211,6,1398,4.061237872254767,Anna (1996)
211,7,64,4.0570791340848835,"Shawshank Redemption, The (1994)"
211,8,603,4.035810630329222,Rear Window (1954)
211,9,1599,4.035458335883654,Someone Else's America (1995)
211,10,867,4.023269310723521,"Whole Wide World, The (1996)"
71,1,1449,4.68507718535719,Pather Panchali (1955)
71,2,320,4.613409676235926,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
71,3,1512,4.592683032232848,"World of Apu, The (Apur Sansar) (1959)"
71,4,603,4.439783154281991,Rear Window (1954)
71,5,318,4.439674356750398,Schindler's List (1993)
71,6,178,4.404731313598,12 Angry Men (1957)
71,7,1467,4.384622277905233,"Saint of Fort Washington, The (1993)"
71,8,1599,4.382652732653945,Someone Else's America (1995)
71,9,515,4.374267584178893,"Boot, Das (1981)"
71,10,1398,4.373360904731932,Anna (1996)
98,1,1449,4.6819513797887105,Pather Panchali (1955)
98,2,1512,4.609914753916309,"World of Apu, The (Apur Sansar) (1959)"
98,3,318,4.547816253136753,Schindler's List (1993)
98,4,1467,4.540133343996449,"Saint of Fort Washington, The (1993)"
98,5,178,4.503993000084167,12 Angry Men (1957)
98,6,64,4.5019912408678,"Shawshank Redemption, The (1994)"
98,7,320,4.473598339924581,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
98,8,357,4.441418874196639,One Flew Over the Cuckoo's Nest (1975)
98,9,1064,4.42835656960044,Crossfire (1947)
98,10,98,4.419890303443096,"Silence of the Lambs, The (1991)"
228,1,318,4.0966685369947164,Schindler's List (1993)
228,2,1449,4.087740485798031,Pather Panchali (1955)
228,3,64,3.9599658391118155,"Shawshank Redemption, The (1994)"
228,4,1189,3.878886090824648,Prefontaine (1997)
228,5,178,3.8766174949163066,12 Angry Men (1957)
228,6,607,3.8644911100804644,Rebecca (1940)
228,7,1064,3.8470218245191825,Crossfire (1947)
228,8,1512,3.8449664435219972,"World of Apu, The (Apur Sansar) (1959)"
228,9,143,3.8447222312405818,"Sound of Music, The (1965)"
228,10,1467,3.828457012974907,"Saint of Fort Washington, The (1993)"
219,1,1512,4.918387468683862,"World of Apu, The (Apur Sansar) (1959)"
219,2,1449,4.772342953175076,Pather Panchali (1955)
219,3,1193,4.745399908811985,Before the Rain (Pred dozhdot) (1994)
219,4,851,4.715115532907676,Two or Three Things I Know About Her (1966)
219,5,408,4.712367447471286,"Close Shave, A (1995)"
219,6,1368,4.705869741376551,Mina Tannenbaum (1994)
219,7,169,4.684491413537032,"Wrong Trousers, The (1993)"
219,8,474,4.630995433792996,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
219,9,134,4.618573205749324,Citizen Kane (1941)
219,10,1467,4.610464695818691,"Saint of Fort Washington, The (1993)"
325,1,1449,4.482231534441283,Pather Panchali (1955)
325,2,1512,4.343883706561444,"World of Apu, The (Apur Sansar) (1959)"
325,3,408,4.253601223314083,"Close Shave, A (1995)"
325,4,867,4.188610114317085,"Whole Wide World, The (1996)"
325,5,119,4.155794785153894,Maya Lin: A Strong Clear Vision (1994)
325,6,1599,4.1550362559517104,Someone Else's America (1995)
325,7,1398,4.13923161939047,Anna (1996)
325,8,603,4.124304724511263,Rear Window (1954)
325,9,851,4.121501950806599,Two or Three Things I Know About Her (1966)
325,10,513,4.110484419814561,"Third Man, The (1949)"
320,1,1449,4.866826356244363,Pather Panchali (1955)
320,2,1467,4.848747635532995,"Saint of Fort Washington, The (1993)"
320,3,64,4.745226129100341,"Shawshank Redemption, The (1994)"
320,4,318,4.739027111945354,Schindler's List (1993)
320,5,169,4.729093947011542,"Wrong Trousers, The (1993)"
320,6,1512,4.70958832437407,"World of Apu, The (Apur Sansar) (1959)"
320,7,1064,4.682624910382161,Crossfire (1947)
320,8,1189,4.679038402163861,Prefontaine (1997)
320,9,1450,4.676408683861776,Golden Earrings (1947)
320,10,867,4.6223987712895385,"Whole Wide World, The (1996)"
173,1,408,5.0,"Close Shave, A (1995)"
173,2,318,5.0,Schindler's List (1993)
173,3,64,5.0,"Shawshank Redemption, The (1994)"
173,4,1449,5.0,Pather Panchali (1955)
173,5,1599,5.0,Someone Else's America (1995)
173,6,1467,5.0,"Saint of Fort Washington, The (1993)"
173,7,119,5.0,Maya Lin: A Strong Clear Vision (1994)
173,8,12,5.0,"Usual Suspects, The (1995)"
173,9,867,5.0,"Whole Wide World, The (1996)"
173,10,169,5.0,"Wrong Trousers, The (1993)"
257,1,1449,4.992174278680967,Pather Panchali (1955)
257,2,1512,4.879510049245453,"World of Apu, The (Apur Sansar) (1959)"
257,3,1599,4.762363605957093,Someone Else's America (1995)
257,4,408,4.7298142803509515,"Close Shave, A (1995)"
257,5,169,4.7256901626621595,"Wrong Trousers, The (1993)"
257,6,178,4.692325764321641,12 Angry Men (1957)
257,7,1524,4.6768095236724685,Kaspar Hauser (1993)
257,8,603,4.668073111266926,Rear Window (1954)
257,9,1467,4.641810832502551,"Saint of Fort Washington, The (1993)"
257,10,114,4.634362503942767,Wallace & Gromit: The Best of Aardman Animation (1996)
179,1,1467,4.356776528342211,"Saint of Fort Washington, The (1993)"
179,2,313,4.326700515581199,Titanic (1997)
179,3,64,4.250826178728977,"Shawshank Redemption, The (1994)"
179,4,1449,4.158913855104865,Pather Panchali (1955)
179,5,318,4.105614338506232,Schindler's List (1993)
179,6,1398,4.066088819468636,Anna (1996)
179,7,1450,4.016514500229116,Golden Earrings (1947)
179,8,1189,3.975352918945966,Prefontaine (1997)
179,9,1636,3.9703007240393613,Brothers in Trouble (1995)
179,10,178,3.9684605705277,12 Angry Men (1957)
89,1,1467,4.895370928590726,"Saint of Fort Washington, The (1993)"
89,2,1449,4.786030766766423,Pather Panchali (1955)
89,3,1512,4.7300084562246205,"World of Apu, The (Apur Sansar) (1959)"
89,4,318,4.691866737529345,Schindler's List (1993)
89,5,64,4.68905770407359,"Shawshank Redemption, The (1994)"
89,6,169,4.687025185487372,"Wrong Trousers, The (1993)"
89,7,174,4.671820314148671,Raiders of the Lost Ark (1981)
89,8,1189,4.654031130232809,Prefontaine (1997)
89,9,1500,4.632682928524883,Santa with Muscles (1996)
89,10,178,4.618628075777293,12 Angry Men (1957)
319,1,1449,4.552304930273051,Pather Panchali (1955)
319,2,1467,4.499358790374413,"Saint of Fort Washington, The (1993)"
319,3,1512,4.4334651716600115,"World of Apu, The (Apur Sansar) (1959)"
319,4,64,4.352053475539913,"Shawshank Redemption, The (1994)"
319,5,169,4.351216729283711,"Wrong Trousers, The (1993)"
319,6,318,4.336945985103318,Schindler's List (1993)
319,7,867,4.32259768158983,"Whole Wide World, The (1996)"
319,8,1189,4.3151767922173265,Prefontaine (1997)
319,9,1064,4.3021277833725655,Crossfire (1947)
319,10,119,4.280373481236395,Maya Lin: A Strong Clear Vision (1994)
93,1,1064,4.379476256599835,Crossfire (1947)
93,2,1449,4.362901311692735,Pather Panchali (1955)
93,3,318,4.297873723280662,Schindler's List (1993)
93,4,1554,4.2330875121926885,Safe Passage (1994)
93,5,1467,4.197856082367696,"Saint of Fort Washington, The (1993)"
93,6,1189,4.184710674662984,Prefontaine (1997)
93,7,64,4.175487560695405,"Shawshank Redemption, The (1994)"
93,8,966,4.162695141417067,"Affair to Remember, An (1957)"
93,9,169,4.152853801086217,"Wrong Trousers, The (1993)"
93,10,313,4.150829077762583,Titanic (1997)
327,1,1449,4.23722503202421,Pather Panchali (1955)
327,2,1512,4.224500747140944,"World of Apu, The (Apur Sansar) (1959)"
327,3,1467,4.118611795157952,"Saint of Fort Washington, The (1993)"
327,4,1398,4.046395293146134,Anna (1996)
327,5,867,4.044677060329722,"Whole Wide World, The (1996)"
327,6,169,4.041594016438916,"Wrong Trousers, The (1993)"
327,7,1599,4.025237204811425,Someone Else's America (1995)
327,8,603,4.024852634322412,Rear Window (1954)
327,9,483,4.019796692408618,Casablanca (1942)
327,10,64,4.006592906089117,"Shawshank Redemption, The (1994)"
114,1,1449,4.3823800223845835,Pather Panchali (1955)
114,2,1467,4.179894359584936,"Saint of Fort Washington, The (1993)"
114,3,867,4.179595847903186,"Whole Wide World, The (1996)"
114,4,408,4.1765357673346095,"Close Shave, A (1995)"
114,5,169,4.159138440666763,"Wrong Trousers, The (1993)"
114,6,1512,4.155883575956474,"World of Apu, The (Apur Sansar) (1959)"
114,7,851,4.154612035382729,Two or Three Things I Know About Her (1966)
114,8,119,4.091074064500372,Maya Lin: A Strong Clear Vision (1994)
114,9,114,4.074572913786113,Wallace & Gromit: The Best of Aardman Animation (1996)
114,10,1064,4.063476526275773,Crossfire (1947)
113,1,1467,4.766604371736367,"Saint of Fort Washington, The (1993)"
113,2,1449,4.596271531933089,Pather Panchali (1955)
113,3,169,4.517760088039921,"Wrong Trousers, The (1993)"
113,4,1189,4.444056006008858,Prefontaine (1997)
113,5,64,4.423923775285554,"Shawshank Redemption, The (1994)"
113,6,867,4.418890308108146,"Whole Wide World, The (1996)"
113,7,1512,4.390026884499889,"World of Apu, The (Apur Sansar) (1959)"
113,8,1064,4.357181881021953,Crossfire (1947)
113,9,174,4.337931989525847,Raiders of the Lost Ark (1981)
113,10,114,4.32673160960399,Wallace & Gromit: The Best of Aardman Animation (1996)
328,1,1449,4.488547828889677,Pather Panchali (1955)
328,2,1512,4.328933971270932,"World of Apu, The (Apur Sansar) (1959)"
328,3,1467,4.292931037751356,"Saint of Fort Washington, The (1993)"
328,4,64,4.2824048619508295,"Shawshank Redemption, The (1994)"
328,5,169,4.243249811690411,"Wrong Trousers, The (1993)"
328,6,1189,4.196694232395255,Prefontaine (1997)
328,7,408,4.195776909494926,"Close Shave, A (1995)"
328,8,1064,4.194803787096441,Crossfire (1947)
328,9,867,4.187492355725168,"Whole Wide World, The (1996)"
328,10,174,4.17529855918662,Raiders of the Lost Ark (1981)
326,1,1449,4.313272582197467,Pather Panchali (1955)
326,2,1467,4.15091694358661,"Saint of Fort Washington, The (1993)"
326,3,1189,4.083559938132382,Prefontaine (1997)
326,4,169,4.0685793059720305,"Wrong Trousers, The (1993)"
326,5,174,4.0672898929828785,Raiders of the Lost Ark (1981)
326,6,1064,4.042352244883051,Crossfire (1947)
326,7,318,4.0256718553881194,Schindler's List (1993)
326,8,867,4.019493786728548,"Whole Wide World, The (1996)"
326,9,313,4.007758000203777,Titanic (1997)
326,10,408,3.9877909737432296,"Close Shave, A (1995)"
17,1,1512,4.140161109045339,"World of Apu, The (Apur Sansar) (1959)"
17,2,1449,4.127056922412492,Pather Panchali (1955)
17,3,169,4.1169028687638844,"Wrong Trousers, The (1993)"
17,4,320,4.096591190610787,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
17,5,1467,4.083846846379326,"Saint of Fort Washington, The (1993)"
17,6,408,4.056141173340672,"Close Shave, A (1995)"
17,7,178,4.013149079630227,12 Angry Men (1957)
17,8,603,3.976763973592186,Rear Window (1954)
17,9,357,3.9744917449339834,One Flew Over the Cuckoo's Nest (1975)
17,10,50,3.973272273401455,Star Wars (1977)
322,1,1449,4.805469758100591,Pather Panchali (1955)
322,2,1512,4.773595035346408,"World of Apu, The (Apur Sansar) (1959)"
322,3,1599,4.667608033588118,Someone Else's America (1995)
322,4,867,4.604703357195447,"Whole Wide World, The (1996)"
322,5,1467,4.599628251574771,"Saint of Fort Washington, The (1993)"
322,6,119,4.576640431780333,Maya Lin: A Strong Clear Vision (1994)
322,7,408,4.573213068638256,"Close Shave, A (1995)"
322,8,169,4.557999153337419,"Wrong Trousers, The (1993)"
322,9,1398,4.525854614021503,Anna (1996)
322,10,178,4.525796414561145,12 Angry Men (1957)
330,1,1467,5.0,"Saint of Fort Washington, The (1993)"
330,2,867,5.0,"Whole Wide World, The (1996)"
330,3,1450,5.0,Golden Earrings (1947)
330,4,1064,5.0,Crossfire (1947)
330,5,1189,5.0,Prefontaine (1997)
330,6,1512,5.0,"World of Apu, The (Apur Sansar) (1959)"
330,7,169,5.0,"Wrong Trousers, The (1993)"
330,8,313,5.0,Titanic (1997)
330,9,1449,5.0,Pather Panchali (1955)
330,10,1554,5.0,Safe Passage (1994)
205,1,1449,3.8655549078307283,Pather Panchali (1955)
205,2,1467,3.8024876407809085,"Saint of Fort Washington, The (1993)"
205,3,318,3.795378159504267,Schindler's List (1993)
205,4,1398,3.7835676196586943,Anna (1996)
205,5,1512,3.7097141037097923,"World of Apu, The (Apur Sansar) (1959)"
205,6,867,3.7049601297562367,"Whole Wide World, The (1996)"
205,7,64,3.704899443749163,"Shawshank Redemption, The (1994)"
205,8,178,3.704661205829217,12 Angry Men (1957)
205,9,1189,3.6862598089153846,Prefontaine (1997)
205,10,169,3.6784663539679916,"Wrong Trousers, The (1993)"
143,1,1467,4.908435825820444,"Saint of Fort Washington, The (1993)"
143,2,174,4.736689259962229,Raiders of the Lost Ark (1981)
143,3,1449,4.711890840119786,Pather Panchali (1955)
143,4,1131,4.71095628523935,Safe (1995)
143,5,50,4.685805303002875,Star Wars (1977)
143,6,1642,4.681945677373954,Some Mother's Son (1996)
143,7,169,4.681487607714268,"Wrong Trousers, The (1993)"
143,8,1554,4.6801547538526265,Safe Passage (1994)
143,9,1064,4.664865363176568,Crossfire (1947)
143,10,172,4.659377336895129,"Empire Strikes Back, The (1980)"
183,1,1449,4.198244186699931,Pather Panchali (1955)
183,2,318,4.054341919088997,Schindler's List (1993)
183,3,1512,4.024874764091308,"World of Apu, The (Apur Sansar) (1959)"
